number_people,timestamp,day_of_week,is_weekend,is_holiday,apparent_temperature,temperature,is_start_of_semester
52,85814,0,0,0,61.49,61.49,0
36,57617,5,1,0,63.44,63.44,0
0,1212,6,1,0,55.73,55.73,0
62,80418,3,0,0,55.2,55.2,0
43,57613,6,1,0,83.21,83.21,0
16,28215,3,0,0,62.22,62.22,0
43,60611,4,0,0,63.47,63.47,0
61,81614,5,1,0,68.43,68.43,0
75,64214,0,0,0,60.93,60.93,0
59,60615,1,0,0,53,53,0
74,55812,5,1,0,60.46,60.46,0
0,2415,5,1,0,52.97,52.97,0
53,32414,1,0,0,56.04,56.04,0
72,56415,4,0,0,66.73,66.73,0
25,31819,0,0,0,55.24,55.24,0
33,2413,1,0,0,64.24,64.24,0
9,24015,4,0,0,52.97,52.97,0
64,80414,6,1,0,57.73,57.73,0
40,1215,3,0,0,61.04,61.04,0
0,2415,4,0,1,41.58,44.34,0
42,43218,3,0,0,53.83,53.83,0
15,50416,4,0,0,63.46,63.46,0
1,19212,3,0,0,59.76,59.76,0
74,82217,0,0,0,54.24,54.24,1
27,37208,2,0,0,65.57,65.57,0
20,27013,4,0,0,61.68,61.68,0
46,56412,6,1,0,65.8,65.8,1
38,34814,6,1,0,63.26,63.26,0
44,31832,4,0,0,62.22,62.22,0
63,39614,4,0,0,62.64,62.64,0
56,64815,5,1,0,65.29,65.29,0
72,78013,3,0,0,54.67,54.67,0
48,64822,3,0,0,53.72,53.72,0
41,55813,1,0,0,61,61,0
77,67237,3,0,0,57,57,0
2,24614,6,1,0,53.31,53.31,0
14,24019,4,0,0,52.23,52.23,0
70,73817,2,0,0,61.01,61.01,0
48,49218,2,0,0,63.1,63.1,0
48,1213,2,0,0,54.76,54.76,0
59,39019,0,0,0,51.14,51.14,0
46,56416,5,1,0,58.56,58.56,0
56,80417,2,0,0,56.33,56.33,0
58,37212,1,0,0,73.42,73.42,1
19,23414,0,0,0,52.22,52.22,0
34,48613,6,1,0,66.42,66.42,0
47,82212,2,0,0,64.2,64.2,0
3,19812,5,1,0,58.34,58.34,0
77,76814,0,0,0,58.28,58.28,0
54,39015,2,0,0,76.63,76.63,0
54,41413,4,0,0,60.4,60.4,0
36,45013,0,0,1,67.6,67.6,0
26,85813,6,1,0,44.87,47,0
26,24021,0,0,0,60.46,60.46,0
18,30009,6,1,0,63,63,0
1,20413,5,1,0,59.63,59.63,1
72,67484,4,0,0,54,54,0
32,1214,2,0,0,59.76,59.76,0
1,85212,1,0,0,45.55,47.73,0
1,19812,5,1,0,46.33,48.47,0
65,67810,3,0,0,68.53,68.53,0
61,78018,1,0,0,55.49,55.49,0
40,32449,4,0,0,60.42,60.42,0
38,78020,6,1,0,52.35,52.35,0
89,77414,0,0,0,50.04,50.04,0
28,63613,2,0,0,52.24,52.24,0
61,62410,2,0,0,66.45,66.45,0
57,41414,3,0,0,73.16,73.16,0
75,78614,1,0,0,57.77,57.77,0
0,3012,5,1,0,45.26,45.26,0
59,63012,6,1,0,55.24,55.24,0
77,55815,4,0,0,70.23,70.23,0
0,14,6,1,0,65.77,65.77,0
0,81617,2,0,0,45.51,47.03,0
66,75618,3,0,0,59.73,59.73,0
1,81012,5,1,0,47.28,49.8,0
28,38413,6,1,0,57.55,57.55,0
2,26411,5,1,0,54,54,0
39,64819,6,1,0,58.7,58.7,0
59,85215,1,0,0,55.77,55.77,0
57,82214,1,0,0,61,61,0
68,82214,3,0,0,59.46,59.46,0
56,33612,6,1,0,66.55,66.55,1
46,49814,0,0,0,67.34,67.34,0
1,70212,6,1,0,46.51,46.51,0
20,33306,5,1,0,62.96,62.96,0
47,37815,3,0,0,59.6,59.6,0
42,38414,3,0,0,57,57,0
34,66007,5,1,0,65.23,65.23,0
46,71464,2,0,0,55.88,55.88,0
38,37813,5,1,0,55.72,55.72,0
45,66011,6,1,0,46.14,50,0
47,47419,1,0,0,59.15,59.15,0
2,26411,5,1,0,59.28,59.28,0
0,20414,6,1,0,61.28,61.28,0
49,57018,2,0,0,66,66,0
78,60015,4,0,0,57.24,57.24,0
49,43215,3,0,0,67.7,67.7,0
34,44412,0,0,0,57.04,57.04,0
36,63012,6,1,0,47,47,0
47,66615,6,1,0,57.73,57.73,0
41,49813,4,0,0,70.08,70.08,0
36,53416,5,1,0,54.08,54.08,0
41,52215,1,0,0,55.68,55.68,1
52,40816,2,0,0,57.91,57.91,0
61,70815,6,1,0,63.8,63.8,0
9,28814,5,1,0,54,54,0
39,63613,6,1,0,59.55,59.55,0
69,67213,0,0,0,69.74,69.74,0
52,46814,1,0,0,58.08,58.08,0
67,75022,3,0,0,56.78,56.78,1
3,31215,2,0,0,44,44,0
39,42628,3,0,0,56.61,56.61,0
42,38414,1,0,0,70.86,70.86,0
66,50417,4,0,0,68.22,68.22,1
29,49213,5,1,0,55,55,0
32,31212,6,1,0,60.76,60.76,0
33,28814,4,0,0,50.84,50.84,0
43,41410,2,0,0,63.93,63.93,0
1,21015,5,1,0,55.73,55.73,0
44,55214,0,0,0,70.06,70.06,0
45,34215,1,0,0,55.55,55.55,0
41,40824,3,0,0,59.22,59.22,0
71,70819,4,0,0,65.84,65.84,0
76,75015,2,0,0,58.27,58.27,0
63,85815,2,0,0,60.96,60.96,0
53,74413,5,1,0,62,62,0
50,53413,2,0,0,68.69,68.69,0
51,33614,4,0,0,53.93,53.93,0
58,37213,1,0,0,65.04,65.04,0
1,84614,5,1,0,57.53,57.53,0
56,48616,2,0,0,72.42,72.42,0
15,28515,3,0,0,62.22,62.22,0
42,42016,3,0,0,58.47,58.47,0
51,75615,5,1,0,57.26,57.26,0
67,81616,2,0,0,53.49,53.49,1
28,1815,4,0,0,58.76,58.76,0
14,26412,3,0,0,41.42,45.61,0
4,63064,1,0,0,65.69,65.69,0
36,64314,2,0,0,52.24,52.24,0
75,60616,3,0,0,60.02,60.02,0
48,49817,3,0,0,56.36,56.36,1
6,22812,2,0,0,40.65,44.27,0
77,58811,0,0,0,64.49,64.49,0
56,48615,2,0,0,58.62,58.62,0
19,27616,0,0,0,55.72,55.72,0
59,68414,5,1,0,61.04,61.04,0
49,74418,0,0,0,55.97,55.97,0
67,39614,2,0,0,50.28,50.28,0
36,57624,6,1,0,57.58,57.58,0
33,34813,6,1,0,63.69,63.69,0
48,52212,4,0,0,54,54,0
35,55217,2,0,0,56.68,56.68,0
70,60015,0,0,0,59.92,59.92,0
47,59415,5,1,0,58.24,58.24,0
42,53420,4,0,0,62.58,62.58,0
21,72016,5,1,0,60.11,60.11,0
64,42034,5,1,0,61.54,61.54,0
42,75615,1,0,0,51,51,0
56,75018,2,0,0,60.57,60.57,0
44,42016,3,0,0,60.61,60.61,0
41,39021,2,0,0,57.95,57.95,0
84,69607,1,0,0,66.25,66.25,0
48,84011,6,1,0,59.55,59.55,0
20,79310,0,0,0,56.49,56.49,0
2,80412,0,0,0,57.24,57.24,0
56,67212,5,1,0,58.76,58.76,0
40,30013,0,0,0,59.25,59.25,0
68,60014,5,1,0,67.72,67.72,0
26,53416,1,0,0,53.04,53.04,0
56,55813,3,0,0,68.76,68.76,0
75,85827,2,0,0,54.83,54.83,0
59,39018,1,0,0,61.97,61.97,0
22,42617,5,1,0,46.53,49.34,0
23,27619,3,0,0,54.49,54.49,0
25,75011,6,1,0,71.6,71.6,0
66,30621,0,0,0,64.76,64.76,1
2,20413,2,0,0,51,51,0
38,58815,6,1,0,57.58,57.58,0
42,45613,1,0,0,62.19,62.19,0
29,82217,2,0,0,51.28,51.28,0
29,33613,3,0,0,46.3,48.85,0
30,3016,0,0,0,57.24,57.24,0
1,19213,5,1,0,54.72,54.72,0
55,64817,4,0,0,57.27,57.27,0
53,60013,3,0,0,55.26,55.26,0
0,2413,6,1,0,50.33,50.33,0
40,53429,2,0,0,60.01,60.01,0
57,61217,6,1,0,66.73,66.73,0
41,78613,6,1,0,45.3,49.72,0
58,70214,5,1,0,54.29,54.29,0
69,72019,2,0,0,61.42,61.42,0
80,67813,0,0,0,69.74,69.74,0
33,33613,2,0,0,57.59,57.59,0
42,54014,5,1,0,55.59,55.59,0
15,76812,5,1,0,50.73,50.73,0
0,1210,5,1,0,45.26,45.26,0
51,74414,6,1,0,58,58,0
21,46817,6,1,0,62.95,62.95,0
0,34812,6,1,0,42.8,42.8,0
40,35418,2,0,0,60.91,60.91,0
22,59413,3,0,0,64.54,64.54,0
0,22811,6,1,0,55.05,55.05,0
67,84612,3,0,0,61.54,61.54,0
3,28210,5,1,0,61.45,61.45,0
65,66614,0,0,0,57.2,57.2,0
60,45617,0,0,1,57.72,57.72,1
93,71414,3,0,0,64.05,64.05,0
31,79218,5,1,0,58.39,58.39,0
5,64324,1,0,0,65.69,65.69,0
37,28814,0,0,0,59.24,59.24,0
30,58813,6,1,0,51.24,51.24,0
65,57038,0,0,0,75.93,75.93,0
33,58813,3,0,0,51.53,51.53,0
59,48016,2,0,0,63.1,63.1,0
48,52826,6,1,0,58,58,0
52,48612,5,1,0,65.59,65.59,0
53,42616,0,0,0,62.5,62.5,0
57,48613,3,0,0,66.33,66.33,0
80,80411,4,0,0,55.8,55.8,0
2,85816,4,0,0,54.24,54.24,1
24,33610,2,0,0,63,63,0
26,79214,5,1,0,67.75,67.75,0
73,69612,4,0,0,63,63,0
24,3014,4,0,0,61.73,61.73,0
37,44413,1,0,0,51.77,51.77,0
41,41412,2,0,0,68.05,68.05,0
34,37214,3,0,0,57,57,0
51,37811,0,0,0,67.38,67.38,1
74,66616,3,0,0,62.47,62.47,0
13,39013,0,0,0,57.51,57.51,0
31,30013,3,0,0,64.02,64.02,0
2,84613,5,1,0,56.76,56.76,0
37,31813,1,0,0,55.55,55.55,0
74,67235,2,0,0,65.26,65.26,1
15,49816,6,1,0,54,54,0
58,39014,1,0,0,60.47,60.47,0
44,57015,3,0,0,65.26,65.26,1
45,82815,4,0,0,61.54,61.54,0
33,37212,6,1,0,51.54,51.54,0
44,55813,5,1,0,62.95,62.95,0
22,3014,3,0,0,57.73,57.73,0
33,28217,4,0,0,61.24,61.24,0
56,46815,2,0,0,72.42,72.42,0
53,67213,5,1,0,59.28,59.28,0
2,19812,5,1,0,60.53,60.53,0
92,70212,2,0,0,71.05,71.05,0
54,61211,1,0,0,67.7,67.7,0
64,42013,2,0,0,65.54,65.54,1
19,26412,1,0,0,46.41,47.5,0
3,16,5,1,0,61.73,61.73,0
56,63015,3,0,0,57.11,57.11,0
51,54014,3,0,0,66.17,66.17,0
46,68418,3,0,0,58.18,58.18,0
23,54018,6,1,0,61.22,61.22,0
68,64214,2,0,0,66,66,0
8,31213,6,1,0,47.31,48.51,0
40,60621,6,1,0,64.73,64.73,0
0,13,5,1,0,59.73,59.73,0
49,38416,3,0,0,62.61,62.61,0
47,55207,1,0,0,66.91,66.91,0
19,3627,3,0,0,51.35,51.35,0
46,85214,6,1,0,60.2,60.2,0
49,34813,3,0,0,65,65,0
37,28214,4,0,0,59.52,59.52,0
43,67814,6,1,0,53.51,53.51,0
2,16,5,1,0,57.73,57.73,0
66,76815,0,0,0,57.11,57.11,0
20,84615,6,1,0,56.77,56.77,0
1,2413,5,1,0,65.8,65.8,1
60,61215,2,0,0,55.28,55.28,0
40,41422,3,0,0,60.31,60.31,0
47,79216,4,0,0,64.55,64.55,0
60,67815,6,1,0,58.37,58.37,0
65,80414,2,0,0,59.5,59.5,0
63,61214,3,0,0,69.2,69.2,0
88,66613,0,0,0,65.77,65.77,0
34,56420,2,0,0,53.1,53.1,0
42,33612,6,1,0,63.73,63.73,0
45,41412,0,0,0,56.22,56.22,0
87,64213,4,0,0,54,54,0
60,66626,1,0,0,62.85,62.85,0
24,41412,6,1,0,53.97,53.97,0
40,48027,3,0,0,56.58,56.58,0
64,53414,4,0,0,65.47,65.47,0
47,22,1,0,0,56.82,56.82,0
56,46815,4,0,0,59.85,59.85,0
61,58813,2,0,0,56.32,56.32,0
20,49813,6,1,0,50.32,50.32,0
87,78033,0,0,0,68.93,68.93,0
48,81014,5,1,0,57.77,57.77,0
30,48609,3,0,0,62.93,62.93,0
32,52212,5,1,0,55.73,55.73,0
9,23415,2,0,0,57.44,57.44,0
45,78015,4,0,0,54.69,54.69,0
1,85215,5,1,0,57.76,57.76,0
22,75015,4,0,0,59.32,59.32,0
32,39611,4,0,0,66.68,66.68,0
70,84015,3,0,0,51.73,51.73,0
6,21016,0,0,0,55.33,55.33,0
54,46219,0,0,1,57.72,57.72,1
69,78614,5,1,0,54,54,0
22,28813,6,1,0,66.56,66.56,1
85,70214,0,0,0,60.19,60.19,0
73,78014,0,0,0,62.46,62.46,0
27,67814,5,1,0,65.23,65.23,0
87,62411,1,0,0,56.97,56.97,0
1,19211,5,1,0,52.65,52.65,0
43,60013,4,0,0,54.67,54.67,0
69,84012,3,0,0,63.24,63.24,0
97,64816,1,0,0,64.53,64.53,0
32,84609,6,1,0,62.72,62.72,0
42,49814,3,0,0,67.47,67.47,0
36,48010,1,0,0,67.41,67.41,0
39,35412,0,0,0,66.71,66.71,0
54,75616,3,0,0,57.77,57.77,0
28,27614,3,0,0,45.62,49.24,0
37,64217,5,1,0,74.06,74.06,0
47,45015,3,0,0,62.58,62.58,0
31,37209,2,0,0,63.2,63.2,0
0,22841,2,0,0,52.51,52.51,0
31,31817,4,0,0,53,53,0
53,57026,3,0,0,64.54,64.54,0
0,24613,6,1,0,60.04,60.04,0
42,59413,6,1,0,66.46,66.46,0
1,21017,6,1,0,56.73,56.73,0
89,70812,2,0,0,71.05,71.05,0
58,64226,5,1,0,55,55,1
75,74413,4,0,0,63.05,63.05,0
1,2413,3,0,0,44.13,46.36,0
12,28210,4,0,0,63.97,63.97,0
33,34814,6,1,0,61.72,61.72,0
4,20412,5,1,0,52.65,52.65,0
57,43215,2,0,0,65.17,65.17,1
1,27610,5,1,0,62.24,62.24,0
71,85815,0,0,0,54.83,54.83,0
58,61214,2,0,0,59.39,59.39,0
84,62412,1,0,0,66.01,66.01,0
72,60014,1,0,0,61.77,61.77,0
22,28215,2,0,0,60.24,60.24,0
29,42619,5,1,0,53.04,53.04,0
116,61214,4,0,0,54,54,0
25,25214,3,0,0,59.76,59.76,0
42,30611,6,1,0,66.56,66.56,1
48,80412,3,0,0,52.51,52.51,0
1,15,6,1,0,67.15,67.15,0
2,28215,5,1,0,66.8,66.8,0
52,38413,5,1,0,55.15,55.15,0
1,77411,4,0,0,44.69,46.27,0
3,19209,0,0,0,63.73,63.73,0
10,26413,0,0,0,47.53,47.53,0
44,35415,6,1,0,64.97,64.97,0
69,45617,1,0,0,65.22,65.22,0
75,78014,3,0,0,62.7,62.7,0
42,33615,3,0,0,60,60,0
59,84614,2,0,0,60.96,60.96,0
71,76814,1,0,0,59.39,59.39,0
0,82812,4,0,0,43.48,45.5,0
85,84614,1,0,0,55.97,55.97,0
46,71419,2,0,0,56.24,56.24,0
10,24014,1,0,0,47.77,49.1,0
62,37213,2,0,0,63.53,63.53,0
59,37812,1,0,0,56.52,56.52,0
29,56423,1,0,0,55.43,55.43,0
12,24614,3,0,0,42.9,46,0
104,77415,2,0,0,53.51,53.51,1
46,70813,5,1,0,63.76,63.76,0
43,73814,6,1,0,56.33,56.33,0
0,73811,6,1,0,50.97,50.97,0
70,66012,5,1,0,71.8,71.8,0
43,64816,6,1,0,57.53,57.53,0
43,41415,3,0,0,58.47,58.47,0
74,39613,3,0,0,71.12,71.12,1
27,32415,6,1,0,64.22,64.22,0
86,78614,3,0,0,67.3,67.3,0
49,32415,5,1,0,60.53,60.53,0
83,63613,1,0,0,61.24,61.24,0
36,31815,3,0,0,61.45,61.45,0
65,42016,6,1,0,54.93,54.93,1
62,34816,3,0,0,65.26,65.26,0
0,22811,6,1,0,65.2,65.2,0
0,19813,6,1,0,55.49,55.49,0
96,67816,1,0,0,55.77,55.77,1
40,54014,0,0,0,56.64,56.64,0
44,34815,3,0,0,59.15,59.15,0
59,85214,3,0,0,54.12,54.12,0
70,59185,5,1,0,71.95,71.95,1
43,50416,3,0,0,67.76,67.76,0
29,85210,6,1,0,62.72,62.72,0
39,25221,0,0,0,51.49,51.49,1
73,74414,3,0,0,55.73,55.73,0
69,78615,5,1,0,65,65,0
42,28817,2,0,0,62.72,62.72,0
3,21619,3,0,0,53.86,53.86,0
35,48614,0,0,0,56.36,56.36,0
50,74413,5,1,0,54.49,54.49,0
0,84611,0,0,0,58.28,58.28,0
34,1815,3,0,0,54.67,54.67,0
0,63612,4,0,0,49,49,0
47,31815,4,0,0,50.78,50.78,0
59,58813,5,1,0,54.77,54.77,1
1,28218,6,1,0,47.54,48.23,0
36,78013,6,1,0,60.75,60.75,0
45,38413,5,1,0,64.89,64.89,0
24,59408,5,1,0,63.44,63.44,0
44,66014,4,0,0,57.46,57.46,0
66,45012,2,0,0,78.85,78.85,0
49,60613,3,0,0,54.77,54.77,0
47,38414,2,0,0,57.77,57.77,0
23,24616,4,0,0,53.24,53.24,0
74,37815,0,0,0,54.91,54.91,1
71,70819,2,0,0,62.57,62.57,0
57,73815,3,0,0,61.73,61.73,0
25,1813,0,0,0,56.59,56.59,0
38,37809,4,0,0,65.45,65.45,0
69,59413,0,0,0,59.53,59.53,0
58,71415,2,0,0,61.46,61.46,0
46,73212,4,0,0,65.82,65.82,0
90,80414,0,0,0,53.8,53.8,0
45,39669,5,1,0,70.22,70.22,0
32,1214,4,0,0,55.33,55.33,0
54,73213,6,1,0,54.24,54.24,0
43,48613,5,1,0,67.61,67.61,0
28,54012,1,0,0,67.21,67.21,0
78,51620,2,0,0,70.91,70.91,1
28,68414,0,0,0,57.77,57.77,0
49,51612,2,0,0,66.97,66.97,1
37,27614,0,0,0,68.7,68.7,0
39,37812,6,1,0,58,58,0
25,24014,1,0,0,60,60,0
50,42019,4,0,0,58.49,58.49,0
70,68418,1,0,0,46.06,48,0
57,49814,2,0,0,69.37,69.37,1
47,72015,5,1,0,63.24,63.24,0
43,48613,6,1,0,66,66,0
0,61362,1,0,0,64.2,64.2,0
100,77412,6,1,0,74.82,74.82,0
1,19211,6,1,0,41.54,45.46,0
35,28817,3,0,0,55,55,0
41,45018,2,0,0,60.7,60.7,0
57,73216,1,0,0,56.01,56.01,0
20,36015,5,1,0,58.54,58.54,0
76,73813,3,0,0,63.36,63.36,0
45,60014,6,1,0,66.73,66.73,0
63,66612,5,1,0,59.28,59.28,0
29,49212,0,0,0,57.51,57.51,0
20,80412,5,1,0,51,51,0
27,59411,5,1,0,51.77,51.77,0
16,3615,1,0,0,63,63,1
56,68414,5,1,0,58.24,58.24,0
51,52814,2,0,0,70.23,70.23,0
66,71326,0,0,0,65.77,65.77,0
72,75022,4,0,0,64.22,64.22,1
1,21614,3,0,0,62.53,62.53,0
59,52213,3,0,0,81.76,81.76,0
84,62411,2,0,0,55.28,55.28,0
58,73211,3,0,0,55.04,55.04,0
2,19811,0,0,0,63.46,63.46,1
1,84612,5,1,0,50.8,50.8,0
23,2414,0,0,0,56.59,56.59,0
111,68423,2,0,0,54.77,54.77,1
36,35416,1,0,0,45.57,49.97,0
65,73213,2,0,0,59.95,59.95,0
43,56410,4,0,0,63.76,63.76,0
16,23414,2,0,0,54.03,54.03,0
25,53416,6,1,0,71.39,71.39,0
36,48614,3,0,0,52.43,52.43,0
43,44414,0,0,0,61.5,61.5,0
5,84012,5,1,0,57.18,57.18,0
0,19214,5,1,0,46.62,49.24,0
57,43215,1,0,0,60.47,60.47,0
17,79222,6,1,0,52.05,52.05,0
43,54015,1,0,0,56.77,56.77,0
26,46816,1,0,0,57.66,57.66,0
1,20410,3,0,0,62,62,0
55,77412,2,0,0,46.08,48.67,0
66,37816,3,0,0,62.61,62.61,0
0,19212,6,1,0,56.73,56.73,0
4,74414,2,0,0,43.54,47.8,0
0,21015,6,1,0,61.28,61.28,0
63,37212,3,0,0,54.45,54.45,0
7,21613,2,0,0,61.2,61.2,0
16,46814,6,1,0,79.2,79.2,0
25,24614,0,0,0,62.24,62.24,0
51,33612,5,1,0,60.53,60.53,0
33,38413,6,1,0,54.15,54.15,0
91,70813,4,0,0,62.49,62.49,0
0,19212,4,0,0,59.05,59.05,0
69,64820,0,0,0,56.73,56.73,0
65,40813,1,0,0,73.15,73.15,0
0,21013,1,0,0,40.84,42.4,0
2,81615,4,0,1,44.62,45.8,0
67,68438,3,0,0,56.24,56.24,0
31,27624,2,0,0,53,53,0
38,39014,5,1,0,55.72,55.72,0
64,70212,2,0,0,61.05,61.05,0
72,77412,2,0,0,57.03,57.03,0
64,37814,3,0,0,65.29,65.29,0
47,63615,3,0,0,51.28,51.28,0
92,80412,1,0,0,73.46,73.46,1
39,48014,0,0,0,56.65,56.65,0
65,68415,3,0,0,63.65,63.65,0
26,49813,6,1,0,79.2,79.2,0
35,31815,1,0,0,51.49,51.49,0
49,42015,5,1,0,55.8,55.8,0
45,71414,5,1,0,63.76,63.76,0
59,46217,5,1,0,59.92,59.92,0
49,48617,0,0,0,63.66,63.66,0
99,68416,0,0,0,65.28,65.28,0
0,28213,6,1,0,53.63,53.63,0
36,54011,4,0,0,70.69,70.69,0
0,21013,5,1,0,60.53,60.53,0
44,42616,3,0,0,44.81,48.66,0
1,28814,6,1,0,35.77,40,0
45,46297,3,0,0,60.3,60.3,0
38,34817,1,0,0,56.18,56.18,0
26,35411,2,0,0,63,63,0
72,75016,1,0,0,57.32,57.32,0
54,63616,0,0,0,57.16,57.16,0
44,48013,2,0,0,68.53,68.53,0
76,64815,3,0,0,63.7,63.7,0
49,50416,2,0,0,63.28,63.28,0
81,64216,4,0,0,59.28,59.28,0
45,27015,1,0,0,55.53,55.53,1
71,60614,0,0,0,68.73,68.73,0
49,55232,0,0,0,75.93,75.93,0
32,24013,2,0,0,67.73,67.73,0
24,33612,4,0,0,52.54,52.54,0
2,19211,3,0,0,63.24,63.24,0
39,32414,3,0,0,58.53,58.53,0
38,50415,0,0,1,70,70,0
52,34816,3,0,0,61.53,61.53,0
48,38416,2,0,0,58.55,58.55,0
1,63611,3,0,0,45.7,48,0
47,49814,2,0,0,72.04,72.04,0
2,20413,4,0,0,61.54,61.54,0
46,46213,5,1,0,67.34,67.34,0
48,67813,6,1,0,78.97,78.97,0
40,45012,6,1,0,68.13,68.13,0
36,37813,0,0,0,53.37,53.37,0
15,3023,2,0,0,44.51,46.04,0
24,52810,4,0,0,69.69,69.69,0
89,76812,0,0,0,65,65,0
2,84614,4,0,0,55.24,55.24,0
66,78016,0,0,0,55.76,55.76,0
57,40813,1,0,0,63.46,63.46,0
5,21613,2,0,0,58.53,58.53,0
41,75015,5,1,0,58,58,0
20,11,1,0,0,62,62,0
36,48012,0,0,0,46.29,48.01,0
65,38415,4,0,0,58.84,58.84,1
0,21615,6,1,0,32.32,38.14,0
109,78618,1,0,0,63.53,63.53,0
75,60015,0,0,0,54.53,54.53,0
55,82214,3,0,0,52.52,52.52,0
1,25215,6,1,0,56.61,56.61,0
2,19812,3,0,0,45.49,45.49,0
36,49818,6,1,0,66.42,66.42,0
59,55212,3,0,0,73.07,73.07,0
83,71413,1,0,0,58.53,58.53,0
47,63617,2,0,0,43.65,47.24,0
2,27012,5,1,0,51.68,51.68,0
80,57616,0,0,0,64.49,64.49,0
2,21015,3,0,0,60.33,60.33,0
63,37814,2,0,0,52.77,52.77,1
27,31223,1,0,0,62.55,62.55,0
25,24013,0,0,0,62.04,62.04,0
3,21614,2,0,0,41.26,43.91,0
65,33612,2,0,0,63.23,63.23,1
0,19811,0,0,0,62,62,0
41,46215,0,0,0,51.72,51.72,0
47,36022,1,0,0,61.87,61.87,0
2,19813,4,0,0,60.28,60.28,0
2,34215,4,0,1,44.12,45.79,0
83,67820,2,0,0,61.02,61.02,0
43,44416,1,0,0,54.18,54.18,0
92,70212,0,0,0,62.2,62.2,0
50,66615,6,1,0,56.86,56.86,0
81,82827,2,0,0,56.49,56.49,0
56,52215,4,0,0,68.68,68.68,0
32,53415,3,0,0,52.7,52.7,0
2,21014,4,0,0,51.87,51.87,0
60,55213,1,0,0,59.3,59.3,0
53,38415,3,0,0,65.29,65.29,0
69,69614,4,0,0,58,58,0
33,85215,2,0,0,47.66,49.53,0
62,46820,3,0,0,56.36,56.36,1
89,64816,6,1,0,71.32,71.32,1
74,37214,0,0,0,51.14,51.14,0
69,57614,5,1,0,54,54,0
75,82216,0,0,0,61.23,61.23,0
56,69614,6,1,0,63.8,63.8,0
0,76813,1,0,0,46.55,46.55,0
81,78615,0,0,0,63.97,63.97,0
1,21014,5,1,0,62.24,62.24,0
57,40812,2,0,0,57,57,0
17,21647,2,0,0,61.69,61.69,0
56,48612,5,1,0,60.42,60.42,0
24,24017,0,0,0,51.49,51.49,1
33,49815,5,1,0,49.49,49.49,0
34,25215,2,0,0,60.73,60.73,0
49,35414,4,0,0,70.67,70.67,1
47,40814,0,0,0,56.18,56.18,0
69,55213,4,0,0,69.49,69.49,0
56,48612,6,1,0,66.37,66.37,0
80,84013,0,0,0,50.27,50.27,0
59,46215,2,0,0,63.51,63.51,0
32,28816,3,0,0,61.01,61.01,0
4,82813,5,1,0,46.72,46.72,0
46,49815,6,1,0,68.9,68.9,0
43,64222,6,1,0,57.73,57.73,0
3,28215,6,1,0,56.24,56.24,0
1,27011,6,1,0,37.09,39.87,0
39,48615,3,0,0,59.11,59.11,0
58,30616,2,0,0,53.53,53.53,1
65,55813,4,0,0,52.53,52.53,0
72,70818,0,0,0,50.8,50.8,0
81,73812,1,0,0,61.74,61.74,0
49,38413,3,0,0,58.51,58.51,0
35,24615,2,0,0,56,56,0
43,67832,2,0,0,56.11,56.11,0
54,52213,4,0,0,61.54,61.54,0
41,39615,1,0,0,55.24,55.24,0
23,31213,2,0,0,46.09,47.69,0
11,22812,0,0,0,55.77,55.77,0
59,48011,0,0,0,54.72,54.72,0
48,35414,2,0,0,61.76,61.76,0
40,27011,1,0,0,64,64,1
54,54029,2,0,0,59.99,59.99,0
44,70215,1,0,0,59.29,59.29,0
42,58812,6,1,0,64.47,64.47,0
0,26406,5,1,0,61.45,61.45,0
53,59417,3,0,0,64.66,64.66,0
59,68421,2,0,0,61.66,61.66,0
32,28816,1,0,0,45.04,48.45,0
29,3015,1,0,0,52.24,52.24,0
18,49214,4,0,1,45.74,48.53,0
75,52814,4,0,0,68.22,68.22,1
0,19217,0,0,0,60.73,60.73,0
36,33613,5,1,0,57.2,57.2,0
93,64815,0,0,0,61.72,61.72,0
46,32416,3,0,0,60.1,60.1,0
73,84612,1,0,0,60.49,60.49,0
86,69611,3,0,0,66.92,66.92,0
0,21614,5,1,0,59.35,59.35,1
53,75016,1,0,0,56.49,56.49,0
1,31813,2,0,0,52.2,52.2,0
54,73813,4,0,0,61,61,0
29,24617,4,0,0,59.61,59.61,0
49,81613,5,1,0,57.67,57.67,0
70,75615,3,0,0,62.7,62.7,0
0,19213,5,1,0,51.24,51.24,0
0,23412,6,1,0,45.47,46.77,0
32,56408,6,1,0,66.99,66.99,0
1,52813,3,0,0,53.7,53.7,0
16,31813,6,1,0,56,56,0
52,43220,5,1,0,55.32,55.32,0
63,84012,6,1,0,54,54,0
39,42617,1,0,0,52.24,52.24,0
0,1814,5,1,0,53.82,53.82,0
52,34218,1,0,0,59.75,59.75,0
54,37813,1,0,0,64.01,64.01,0
32,30012,1,0,0,54.93,54.93,0
25,32415,5,1,0,55.24,55.24,0
61,37813,0,0,0,65.24,65.24,0
43,67814,5,1,0,59.31,59.31,0
63,42035,6,1,0,65.13,65.13,0
43,49814,3,0,0,58.55,58.55,0
40,74412,6,1,0,63.73,63.73,0
32,30012,0,0,0,45.71,47.03,0
60,71414,4,0,0,61.54,61.54,0
45,81615,3,0,0,58.73,58.73,0
36,85218,6,1,0,65.22,65.22,0
85,64814,1,0,0,61,61,0
46,49816,4,0,0,59.44,59.44,0
